filename,xmin,ymin,xmax,ymax,class
RetourRuche_jpg.rf.fe31e468b1a2d495dfe056f2b24c66ae.jpg.xml,354.0,268.0,524.34,397.52,1
RetourRuche_jpg.rf.fe31e468b1a2d495dfe056f2b24c66ae.jpg.xml,394.0,360.0,424.0,391.0,2
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,55.0,519.0,118.0,553.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,283.0,466.0,345.0,508.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,305.0,428.0,445.0,470.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,512.0,327.0,529.04,341.55,2
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,490.0,312.0,542.0,345.45,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,377.0,245.0,438.0,297.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,362.0,195.0,385.45,211.36,2
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,343.0,178.0,423.0,216.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,164.0,153.0,256.0,184.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,8.0,137.0,60.0,158.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,477.0,123.0,545.0,170.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,457.0,50.0,523.0,80.0,1
img_61_jpg.rf.0d85500e002cb938675f4c97823c1b10.jpg.xml,400.0,30.0,461.0,64.0,1
bees-do-with-pollen_jpg.rf.03bc3983aeb91bc88f21727d3e0fc565.jpg.xml,262.0,242.0,429.64,344.78,1
bees-do-with-pollen_jpg.rf.03bc3983aeb91bc88f21727d3e0fc565.jpg.xml,359.0,299.0,387.0,320.0,2
abeille-avec-ses-corbeilles-pleines-de-pollen-atterrissant-devant-la-ruche_jpg.rf.69f99982c09c5cf0c97142ef9ffb63a8.jpg.xml,407.0,215.0,551.36,320.0,1
abeille-avec-ses-corbeilles-pleines-de-pollen-atterrissant-devant-la-ruche_jpg.rf.69f99982c09c5cf0c97142ef9ffb63a8.jpg.xml,505.0,281.0,534.0,303.0,2
abeille-avec-ses-corbeilles-pleines-de-pollen-atterrissant-devant-la-ruche_jpg.rf.69f99982c09c5cf0c97142ef9ffb63a8.jpg.xml,23.0,263.0,158.0,378.0,1
n-pollen-wild-flower-tupungato-mendoza-argentina-worker-bee-flight-229527069_jpg.rf.c21a38992c66f6be9c5696d6385b04a1.jpg.xml,276.0,247.0,392.99,333.43,1
n-pollen-wild-flower-tupungato-mendoza-argentina-worker-bee-flight-229527069_jpg.rf.c21a38992c66f6be9c5696d6385b04a1.jpg.xml,312.0,255.0,330.0,281.0,2
img_159_jpg.rf.dac4cad130ad9911abfc5cb1e0ef2829.jpg.xml,491.0,0.0,619.0,78.0,1
img_159_jpg.rf.dac4cad130ad9911abfc5cb1e0ef2829.jpg.xml,501.0,426.0,542.92,494.85,1
img_159_jpg.rf.dac4cad130ad9911abfc5cb1e0ef2829.jpg.xml,481.0,481.0,557.92,547.37,1
img_159_jpg.rf.dac4cad130ad9911abfc5cb1e0ef2829.jpg.xml,426.0,544.0,467.96,595.4,1
img_0_jpg.rf.190fe69bf70fbce19ce6c7809e867ec0.jpg.xml,209.0,113.0,257.01,226.09,1
Frohheimstrasse_14_united_queens_2933_jpg.rf.94bf797a6924b85b48f8c02ffbe3cc70.jpg.xml,464.0,95.0,542.0,248.0,1
Frohheimstrasse_14_united_queens_2933_jpg.rf.94bf797a6924b85b48f8c02ffbe3cc70.jpg.xml,229.0,174.0,396.0,281.0,1
Frohheimstrasse_14_united_queens_2933_jpg.rf.94bf797a6924b85b48f8c02ffbe3cc70.jpg.xml,473.0,223.0,639.0,355.0,1
Frohheimstrasse_14_united_queens_2933_jpg.rf.94bf797a6924b85b48f8c02ffbe3cc70.jpg.xml,134.0,267.0,287.99,475.0,1
Frohheimstrasse_14_united_queens_2933_jpg.rf.94bf797a6924b85b48f8c02ffbe3cc70.jpg.xml,238.0,365.0,276.0,406.0,2
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,308.0,130.0,437.0,187.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,61.0,134.0,163.0,209.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,174.0,138.0,264.0,278.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,278.0,171.0,362.0,349.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,418.0,207.0,618.0,326.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,0.0,232.0,92.0,448.0,1
Frohheimstrasse_14_united_queens_2837_jpg.rf.e2b721095306b3a70e2576f3c797a448.jpg.xml,58.0,318.0,81.0,366.0,2
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,162.0,477.0,237.0,522.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,74.0,382.0,175.0,490.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,225.0,348.0,360.0,443.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,187.0,267.0,399.0,342.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,49.0,183.0,129.0,323.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,187.0,128.0,295.0,263.0,1
Frohheimstrasse_14_united_queens_2886_jpg.rf.d767236947d93e980b16540205659070.jpg.xml,12.0,28.0,170.0,112.0,1
Honey-bee-with-pollen_jpg.rf.e2ba274a13ba03476ee5889d5d91b2bd.jpg.xml,6.0,322.0,446.7,508.36,1
Honey-bee-with-pollen_jpg.rf.e2ba274a13ba03476ee5889d5d91b2bd.jpg.xml,132.0,381.0,233.0,458.0,2
unknown_apiary_unknown_hive_5557_jpg.rf.72469d465d725cf11887a0739cbb2851.jpg.xml,232.0,193.0,392.0,467.0,1
unknown_apiary_unknown_hive_5557_jpg.rf.72469d465d725cf11887a0739cbb2851.jpg.xml,232.0,328.0,273.0,383.0,2
unknown_apiary_unknown_hive_5557_jpg.rf.72469d465d725cf11887a0739cbb2851.jpg.xml,339.0,414.0,368.0,459.0,2
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,550.0,162.0,639.0,303.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,590.0,111.0,624.29,135.52,2
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,548.0,17.0,639.0,167.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,456.0,1.0,552.0,154.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,624.0,38.0,639.0,65.0,2
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,52.0,576.0,255.0,639.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,92.0,599.0,133.96,639.83,2
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,267.0,308.0,474.0,497.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,1.0,235.0,109.0,485.0,1
IMG_5364_MOV-14_jpg.rf.84779ed1bd56c2cbd32061dd018cd0b7.jpg.xml,474.0,223.0,554.0,395.0,1
Aimg_23_jpg.rf.000d4eb86b15eef2e7503f293654f8c1.jpg.xml,12.0,240.0,37.0,275.0,1
Aimg_23_jpg.rf.000d4eb86b15eef2e7503f293654f8c1.jpg.xml,11.0,38.0,71.0,82.0,1
Aimg_23_jpg.rf.000d4eb86b15eef2e7503f293654f8c1.jpg.xml,14.0,385.0,65.0,423.0,1
3232_PNG_jpg.rf.c8bf6493a7228a2b22257b7313aab96e.jpg.xml,344.0,230.0,382.0,266.0,2
3232_PNG_jpg.rf.c8bf6493a7228a2b22257b7313aab96e.jpg.xml,166.0,20.0,455.75,270.0,1
img_72_jpg.rf.198e621d187b49face0856ceefc22a72.jpg.xml,137.0,577.0,220.0,639.0,1
img_72_jpg.rf.198e621d187b49face0856ceefc22a72.jpg.xml,258.0,238.0,378.72,369.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,54.0,85.0,117.0,119.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,282.0,130.0,344.0,172.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,304.0,168.0,444.0,210.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,511.0,296.0,528.04,310.55,2
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,489.0,293.0,541.0,326.45,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,376.0,341.0,437.0,393.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,361.0,426.0,384.45,442.36,2
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,342.0,422.0,422.0,460.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,163.0,455.0,255.0,486.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,7.0,481.0,59.0,502.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,476.0,469.0,544.0,516.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,456.0,558.0,522.0,588.0,1
img_61_jpg.rf.12cd49d4f33452bd258a973449f591ab.jpg.xml,399.0,574.0,460.0,608.0,1
img_server_284_jpg.rf.287c8d018467bc98504277980e2413a8.jpg.xml,543.0,305.0,573.0,343.0,1
Frohheimstrasse_14_united_queens_4935_png_jpg.rf.ce08d0fe9211d7614af8d5ed0b64ad69.jpg.xml,370.0,300.0,404.0,336.0,2
Aimg_455_jpg.rf.98b58b3a9751d79ff110951bc49fc224.jpg.xml,376.0,55.0,485.0,161.0,1
Aimg_455_jpg.rf.98b58b3a9751d79ff110951bc49fc224.jpg.xml,324.0,290.0,447.0,386.0,1
img_0_jpg.rf.d962054ec1e37578d39162b98da3af7e.jpg.xml,212.0,114.0,260.01,227.09,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,292.0,457.0,382.0,505.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,333.0,414.0,430.0,466.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,62.0,381.0,104.0,416.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,219.0,298.0,299.0,338.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,493.0,237.0,549.0,276.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,346.0,106.0,426.0,140.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,486.0,104.0,536.0,127.0,1
img_47_jpg.rf.8a72cd1ced5bcadb0f984e7b95b58295.jpg.xml,437.0,54.0,512.0,91.0,1
ket-honey-bee-close-up-collecting-nectar-pollen-yellow-flower-lots-116085209_jpg.rf.153e5c4335c222e7cabcd02711289841.jpg.xml,27.0,171.0,235.36,408.14,1
ket-honey-bee-close-up-collecting-nectar-pollen-yellow-flower-lots-116085209_jpg.rf.153e5c4335c222e7cabcd02711289841.jpg.xml,36.0,247.0,76.0,287.0,2
Aimg_42_jpg.rf.000b1f95dd40ab50960c4cd78e6efdc7.jpg.xml,87.0,295.0,144.0,349.0,1
nbvcx_jpg.rf.c169b66f23225cd713815ce93ee5ca96.jpg.xml,145.0,155.0,502.83,409.0,1
nbvcx_jpg.rf.c169b66f23225cd713815ce93ee5ca96.jpg.xml,365.0,203.0,419.0,271.0,2
42-67139928_jpg.rf.2ea97c2b718e26bf595e0cc95a9df64b.jpg.xml,219.0,360.0,494.0,639.0,1
42-67139928_jpg.rf.2ea97c2b718e26bf595e0cc95a9df64b.jpg.xml,431.0,483.0,475.0,532.0,2
42-67139928_jpg.rf.2ea97c2b718e26bf595e0cc95a9df64b.jpg.xml,286.0,391.0,327.0,442.0,2
img_76_jpg.rf.dabe07460d1f8d219195b5f51814004f.jpg.xml,46.0,554.0,151.0,639.0,1
img_76_jpg.rf.dabe07460d1f8d219195b5f51814004f.jpg.xml,1.0,565.0,77.0,639.0,1
img_76_jpg.rf.dabe07460d1f8d219195b5f51814004f.jpg.xml,358.0,25.0,434.0,119.0,1
IMG_5364_MOV-96_jpg.rf.432cded33a0ab170d09d63be2ca62144.jpg.xml,566.0,464.0,639.0,640.0,1
IMG_5364_MOV-96_jpg.rf.432cded33a0ab170d09d63be2ca62144.jpg.xml,471.0,574.0,555.0,639.0,1
IMG_5364_MOV-96_jpg.rf.432cded33a0ab170d09d63be2ca62144.jpg.xml,482.0,127.0,544.07,192.0,1
IMG_5364_MOV-96_jpg.rf.432cded33a0ab170d09d63be2ca62144.jpg.xml,539.0,224.0,639.0,416.0,1
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,475.0,116.0,494.0,139.0,2
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,470.0,22.0,562.83,195.89,1
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,412.0,40.0,576.88,146.32999999999998,1
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,468.0,44.0,498.0,65.0,2
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,545.0,226.0,639.0,451.0,1
IMG_5364_MOV-178_jpg.rf.a82b8b7b5431affe095f80b4e51b29b9.jpg.xml,322.0,240.0,470.34000000000003,367.35,1
Doettingen_Doettingen_Hive_1_6156_jpg.rf.50f0f2222401a60d5fe4875e6f78c7f4.jpg.xml,351.0,302.0,368.0,330.0,2
Doettingen_Doettingen_Hive_1_6156_jpg.rf.50f0f2222401a60d5fe4875e6f78c7f4.jpg.xml,280.0,270.0,371.0,373.0,1
Doettingen_Doettingen_Hive_1_6156_jpg.rf.50f0f2222401a60d5fe4875e6f78c7f4.jpg.xml,305.0,333.0,323.0,363.0,2
img_85_jpg.rf.b6814998012dfb6018bf4c90755aa63c.jpg.xml,588.0,120.0,613.28,182.27,1
img_85_jpg.rf.b6814998012dfb6018bf4c90755aa63c.jpg.xml,586.0,173.0,621.0,252.0,1
img_85_jpg.rf.b6814998012dfb6018bf4c90755aa63c.jpg.xml,460.0,288.0,490.0,340.0,1
unknown_apiary_unknown_hive_5841_jpg.rf.2afb9195c2da007a6223c8c5394d4f75.jpg.xml,246.0,177.0,405.0,457.0,1
unknown_apiary_unknown_hive_5841_jpg.rf.2afb9195c2da007a6223c8c5394d4f75.jpg.xml,249.0,340.0,277.0,388.0,2
unknown_apiary_unknown_hive_5841_jpg.rf.2afb9195c2da007a6223c8c5394d4f75.jpg.xml,379.0,352.0,402.0,400.0,2
img_99_jpg.rf.c61ee8ab6fb82af4223bbffa9f6d6a0e.jpg.xml,5.0,215.0,91.0,338.0,1
img_32_jpg.rf.9ea63f88e19d0c68162dbcd0dce0ba36.jpg.xml,480.0,407.0,542.0,449.0,1
img_32_jpg.rf.9ea63f88e19d0c68162dbcd0dce0ba36.jpg.xml,480.0,368.0,542.0,402.0,1
img_32_jpg.rf.9ea63f88e19d0c68162dbcd0dce0ba36.jpg.xml,314.0,188.0,388.0,232.0,1
img_32_jpg.rf.9ea63f88e19d0c68162dbcd0dce0ba36.jpg.xml,298.0,34.0,359.0,64.0,1
img_32_jpg.rf.9ea63f88e19d0c68162dbcd0dce0ba36.jpg.xml,382.0,13.0,465.0,32.0,1
Capture-d-ecran--584-_png_jpg.rf.1b61099e2dad354de96b0872b7a111df.jpg.xml,348.0,350.0,433.40999999999997,434.29,1
Capture-d-ecran--584-_png_jpg.rf.1b61099e2dad354de96b0872b7a111df.jpg.xml,345.0,237.0,446.12,322.71,1
Capture-d-ecran--584-_png_jpg.rf.1b61099e2dad354de96b0872b7a111df.jpg.xml,438.0,232.0,531.95,314.86,1
Images-for-social-media-by-Harris-Digital_jpg.rf.08dc0960f18242bbab9a9b233b6f3a62.jpg.xml,72.0,157.0,578.0,511.0,1
Images-for-social-media-by-Harris-Digital_jpg.rf.08dc0960f18242bbab9a9b233b6f3a62.jpg.xml,395.0,248.0,474.0,337.0,2
Frohheimstrasse_14_united_queens_5172_png_jpg.rf.e5439c74b48e9cb860255599ff3fe1f7.jpg.xml,221.0,223.0,310.0,315.0,1
Frohheimstrasse_14_united_queens_5172_png_jpg.rf.e5439c74b48e9cb860255599ff3fe1f7.jpg.xml,299.0,222.0,418.0,286.0,1
Frohheimstrasse_14_united_queens_5172_png_jpg.rf.e5439c74b48e9cb860255599ff3fe1f7.jpg.xml,233.0,228.0,268.0,257.0,2
Frohheimstrasse_14_united_queens_5172_png_jpg.rf.e5439c74b48e9cb860255599ff3fe1f7.jpg.xml,270.0,359.0,288.0,368.0,2
Frohheimstrasse_14_united_queens_5172_png_jpg.rf.e5439c74b48e9cb860255599ff3fe1f7.jpg.xml,261.0,305.0,414.0,388.0,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,555.0,347.0,639.0,461.0,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,76.0,383.0,274.32,463.09000000000003,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,71.0,420.0,274.8,523.13,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,599.0,489.0,628.0,506.0,2
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,547.0,478.0,639.0,601.0,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,445.0,482.0,552.0,639.0,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,621.0,564.0,639.0,582.0,2
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,425.0,79.0,546.61,173.35,1
IMG_5364_MOV-212_jpg.rf.2a141bfd02987eeab60684b535743f55.jpg.xml,466.0,238.0,550.3199999999999,388.3,1
img_server_B_248_jpg.rf.ea64f37cebac900c517affa2adc0f719.jpg.xml,385.0,85.0,402.0,124.0,1
img_78_jpg.rf.0765d4da79ec0ac37e4c0a56506ead3c.jpg.xml,82.0,218.0,148.0,266.0,1
img_78_jpg.rf.0765d4da79ec0ac37e4c0a56506ead3c.jpg.xml,109.0,20.0,185.0,52.0,1
img_78_jpg.rf.0765d4da79ec0ac37e4c0a56506ead3c.jpg.xml,133.0,322.0,225.0,352.0,1
img_78_jpg.rf.0765d4da79ec0ac37e4c0a56506ead3c.jpg.xml,151.0,345.0,255.0,384.0,1
img_78_jpg.rf.0765d4da79ec0ac37e4c0a56506ead3c.jpg.xml,103.0,84.0,131.0,100.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,312.0,496.0,341.0,537.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,214.0,478.0,277.0,555.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,328.0,421.0,371.0,499.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,174.0,332.0,207.0,416.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,174.0,360.0,184.81,372.58,2
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,193.0,352.0,203.82,370.05,2
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,124.0,301.0,166.0,362.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,10.0,275.0,33.0,329.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,10.0,111.0,27.0,152.0,1
img_67_jpg.rf.8af595d1acd5f496ce1c9822cd2a3bb1.jpg.xml,47.0,43.0,72.0,84.0,1
img_server_284_jpg.rf.bbd10e5ec6e3fcf3308d566963871948.jpg.xml,296.0,80.0,334.0,110.0,1
Frohheimstrasse_14_united_queens_2936_jpg.rf.bfc86380a27b6d81564e988a985cf8f5.jpg.xml,337.0,121.0,451.0,178.0,1
Frohheimstrasse_14_united_queens_2936_jpg.rf.bfc86380a27b6d81564e988a985cf8f5.jpg.xml,441.0,171.0,639.0,252.0,1
Frohheimstrasse_14_united_queens_2936_jpg.rf.bfc86380a27b6d81564e988a985cf8f5.jpg.xml,124.0,163.0,249.0,271.0,1
Frohheimstrasse_14_united_queens_2936_jpg.rf.bfc86380a27b6d81564e988a985cf8f5.jpg.xml,41.0,261.0,144.0,371.0,1
Frohheimstrasse_14_united_queens_2936_jpg.rf.bfc86380a27b6d81564e988a985cf8f5.jpg.xml,0.0,411.0,177.0,527.0,1
honey-bee-flying-pollen-sacs-legs-loaded-sac-basket-hind-leg-232429173_jpg.rf.b02fae453313dff5edb348b4be3e5fb7.jpg.xml,100.0,209.0,548.86,473.55,1
honey-bee-flying-pollen-sacs-legs-loaded-sac-basket-hind-leg-232429173_jpg.rf.b02fae453313dff5edb348b4be3e5fb7.jpg.xml,314.0,422.0,374.0,470.0,2
s-mellifera-gathering-pollen-mid-flight-collecting-dandelion-flower-49491438_jpg.rf.52b3df6d3d1084401b10469258a518db.jpg.xml,338.0,261.0,639.31,443.31,1
s-mellifera-gathering-pollen-mid-flight-collecting-dandelion-flower-49491438_jpg.rf.52b3df6d3d1084401b10469258a518db.jpg.xml,467.0,392.0,518.0,434.0,2
sonoran-bumble-bee-orange-pollen-basket-collecting-lupine-flower-121368154_jpg.rf.c3be2ef2eb97bf3e41778549ebdcd6e0.jpg.xml,168.0,242.0,304.25,434.14,1
sonoran-bumble-bee-orange-pollen-basket-collecting-lupine-flower-121368154_jpg.rf.c3be2ef2eb97bf3e41778549ebdcd6e0.jpg.xml,250.0,276.0,299.0,313.0,2
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,452.0,206.0,482.0,274.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,478.0,253.0,514.0,326.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,127.0,317.0,163.0,428.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,213.0,418.0,255.0,500.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,351.0,427.0,399.0,519.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,396.0,493.0,420.0,531.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,214.0,485.0,242.0,543.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,175.0,493.0,201.0,538.0,1
img_40_jpg.rf.5fd1b58d3db8a924badd7f1e18a5ba1f.jpg.xml,355.0,44.0,387.0,98.0,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,323.0,339.0,349.53,387.17,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,162.0,324.0,246.68,435.18,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,61.0,374.0,146.24,498.27,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,205.0,525.0,319.52,630.0,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,347.0,0.0,394.0,32.0,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,342.0,37.0,411.03,93.57,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,342.0,107.0,373.71,174.44,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,366.0,128.0,417.71,170.99,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,224.0,121.0,290.13,214.63,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,105.0,136.0,177.01,243.28,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,167.0,146.0,251.67000000000002,233.78,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,334.0,181.0,379.05,218.8,1
IMG_5363_MOV-140_jpg.rf.bdc9d8e2482671f13952477bab219bc5.jpg.xml,327.0,343.0,342.0,357.0,2
worker-bee-collecting-pollen-wild-flower-tupungato-mendoza-argentina-macro-close-up-229527049_jpg.rf.a97c68ded8f64e67f73040a5aad05f8f.jpg.xml,239.0,282.0,260.0,301.0,2
worker-bee-collecting-pollen-wild-flower-tupungato-mendoza-argentina-macro-close-up-229527049_jpg.rf.a97c68ded8f64e67f73040a5aad05f8f.jpg.xml,209.0,242.0,295.26,325.57,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,339.0,250.0,365.53,298.17,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,178.0,201.0,262.68,312.18,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,77.0,138.0,162.24,262.27,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,221.0,7.0,335.52,112.0,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,363.0,605.0,411.0,639.0,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,358.0,544.0,427.03,600.57,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,358.0,462.0,389.71,529.44,1
IMG_5363_MOV-140_jpg.rf.4e5c5e8dabd47747d3686a0c6bcde8dd.jpg.xml,382.0,466.0,433.71,508.99,1
